"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"McKillop, Bryn","SR-4","16:36.17","NCAA Division III Outdoor Track & Field Championships","May 24, 2018","Athena","5000","2018","Outdoor"
"McKillop, Bryn","SR-4","16:45.75","Bryan Clay Invitational","Apr 19, 2018","Athena","5000","2018","Outdoor"
"McKillop, Bryn","SR-4","17:33.44","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","5000","2018","Outdoor"
"McKillop, Bryn","SR-4","17:40.36","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","5000","2018","Outdoor"
"Stanislaw, Lauren","SR-4","17:56.32","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Athena","5000","2018","Outdoor"
"Cantu, Roselyn","SR-4","17:59.19","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Berkley, Ellen","SR-4","18:08.44","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","5000","2018","Outdoor"
"Stanislaw, Lauren","SR-4","18:14.20","Bryan Clay Invitational","Apr 19, 2018","Athena","5000","2018","Outdoor"
"Stanislaw, Lauren","SR-4","18:18.18","40th Annual Aztec Open","Mar 23, 2018","Athena","5000","2018","Outdoor"
"Marsh, Natalie","JR-3","18:27.86","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","5000","2018","Outdoor"
"Stanislaw, Lauren","SR-4","18:29.35","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","5000","2018","Outdoor"
"Gleason, Olivia","FR-1","18:29.45","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Marsh, Natalie","JR-3","18:34.86","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Gleason, Olivia","FR-1","18:34.93","40th Annual Aztec Open","Mar 23, 2018","Athena","5000","2018","Outdoor"
"Jones, Dulcie","FR-1","18:50.75","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","5000","2018","Outdoor"
"Scherer, Georgia","SO-2","18:59.15","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Stanislaw, Lauren","SR-4","19:00.21","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","5000","2018","Outdoor"
"Stanislaw, Lauren","SR-4","19:07.72","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","5000","2018","Outdoor"
"Marsh, Natalie","JR-3","19:11.25","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","5000","2018","Outdoor"
"Jones, Dulcie","FR-1","19:15.41","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"McVay, Jackie","FR-1","19:18.69","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Athena","5000","2018","Outdoor"
"Bobrowsky, Meghan","FR-1","19:22.01","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Jones, Dulcie","FR-1","19:22.56","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","5000","2018","Outdoor"
"Jones, Dulcie","FR-1","19:22.91","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","5000","2018","Outdoor"
"Baker, Sam","FR-1","19:23.40","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","5000","2018","Outdoor"
"Halvorsen, Sarah","FR-1","19:26.23","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","5000","2018","Outdoor"
"Lambros, Alexandra","SO-2","19:30.66","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Marsh, Natalie","JR-3","19:31.48","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","5000","2018","Outdoor"
"Lambros, Alexandra","SO-2","19:32.68","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","5000","2018","Outdoor"
"Bobrowsky, Meghan","FR-1","19:32.84","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","5000","2018","Outdoor"
"Lambros, Alexandra","SO-2","19:39.99","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Athena","5000","2018","Outdoor"
"Jones, Dulcie","FR-1","19:41.23","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Athena","5000","2018","Outdoor"
"Lambros, Alexandra","SO-2","19:42.21","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","5000","2018","Outdoor"
"Hartmann, Delaney","FR-1","19:47.14","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","5000","2018","Outdoor"
"Baker, Sam","FR-1","19:52.30","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","5000","2018","Outdoor"
"Baker, Sam","FR-1","19:53.01","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Halvorsen, Sarah","FR-1","19:53.30","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Hartmann, Delaney","FR-1","19:53.68","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Liles, Sophia","FR-1","19:57.22","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","5000","2018","Outdoor"
"Crepeau, Natasha","FR-1","20:01.52","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","5000","2018","Outdoor"
"Duck-Reynolds, Lynnlee","FR-1","20:09.75","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","5000","2018","Outdoor"
"Su, Emma","SR-4","20:25.63","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Torrey, Jessica","FR-1","20:26.93","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Baker, Sam","FR-1","20:30.15","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Athena","5000","2018","Outdoor"
"Crepeau, Natasha","FR-1","20:33.88","Oxy Distance Carnival Spring Break Classic","Mar 10, 2018","Athena","5000","2018","Outdoor"
"Halvorsen, Sarah","FR-1","20:34.65","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","5000","2018","Outdoor"
"Torrey, Jessica","FR-1","20:36.10","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","5000","2018","Outdoor"
"Baker, Sam","FR-1","20:38.12","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","5000","2018","Outdoor"
"Crepeau, Natasha","FR-1","20:39.30","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","5000","2018","Outdoor"
"Crepeau, Natasha","FR-1","20:52.33","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","5000","2018","Outdoor"
"Crepeau, Natasha","FR-1","20:52.40","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","5000","2018","Outdoor"
"Torrey, Jessica","FR-1","22:02.43","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","5000","2018","Outdoor"
"Berkley, Ellen","SR-4","22:31.46","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","5000","2018","Outdoor"
