"Athlete","Year","Mark","Conv","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Watanabe, Kelly","SO-2","4.53m","14' 10.5""","22nd Rossi Relays","Feb 24, 2018",1.3,"Athena","LJ","2018","Outdoor"
"Ecola, Geneva","JR-3","4.52m","14' 10""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",-0.8,"Athena","LJ","2018","Outdoor"
"Chami, Dani","JR-3","4.51m","14' 9.75""","SCIAC Multi-Dual #1","Mar 3, 2018",-0.1,"Athena","LJ","2018","Outdoor"
"Watanabe, Kelly","SO-2","4.51m","14' 9.75""","22nd Rossi Relays","Feb 24, 2018",1.5,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","FR-1","4.51m","14' 9.75""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",-1.2,"Athena","LJ","2018","Outdoor"
"Chami, Dani","JR-3","4.50m","14' 9.25""","Redlands Invitational","Mar 16, 2018",0.8,"Athena","LJ","2018","Outdoor"
"Watanabe, Kelly","SO-2","4.50m","14' 9.25""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",-1,"Athena","LJ","2018","Outdoor"
"Watanabe, Kelly","SO-2","4.49m","14' 8.75""","22nd Rossi Relays","Feb 24, 2018",1.2,"Athena","LJ","2018","Outdoor"
"Marsh, Deyana","FR-1","4.49m","14' 8.75""","2018 Redlands Last Chance Qualifier","May 16, 2018",0,"Athena","LJ","2018","Outdoor"
"Ecola, Geneva","JR-3","4.47m","14' 8""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018",-1.3,"Athena","LJ","2018","Outdoor"
"Chami, Dani","JR-3","4.46m","14' 7.75""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018",0,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","FR-1","4.46m","14' 7.75""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",-1.7,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","FR-1","4.44m","14' 7""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",0.6,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","FR-1","4.43m","14' 6.5""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",-0.1,"Athena","LJ","2018","Outdoor"
"Chami, Dani","JR-3","4.43m","14' 6.5""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018",-0.3,"Athena","LJ","2018","Outdoor"
"Chami, Dani","JR-3","4.42m","14' 6""","22nd Rossi Relays","Feb 24, 2018",0.3,"Athena","LJ","2018","Outdoor"
"Ecola, Geneva","JR-3","4.41m","14' 5.75""","22nd Rossi Relays","Feb 24, 2018",0.5,"Athena","LJ","2018","Outdoor"
"Chami, Dani","JR-3","4.40m","14' 5.25""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018",-1.5,"Athena","LJ","2018","Outdoor"
"Watanabe, Kelly","SO-2","4.39m","14' 5""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018",0.7,"Athena","LJ","2018","Outdoor"
"Egerter, Aubrey","FR-1","4.39m","14' 5""","2018 Redlands Last Chance Qualifier","May 16, 2018",0.6,"Athena","LJ","2018","Outdoor"
"Chami, Dani","JR-3","4.38m","14' 4.5""","SCIAC Multi-Dual #1","Mar 3, 2018",1.1,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","SO-2","4.36m","14' 3.75""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018",-1.2,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","FR-1","4.35m","14' 3.25""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",0,"Athena","LJ","2018","Outdoor"
"Chami, Dani","JR-3","4.35m","14' 3.25""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",0,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","FR-1","4.35m","14' 3.25""","22nd Rossi Relays","Feb 24, 2018",0.7,"Athena","LJ","2018","Outdoor"
"Watanabe, Kelly","SO-2","4.34m","14' 3""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",-0.8,"Athena","LJ","2018","Outdoor"
"Watanabe, Kelly","SO-2","4.32m","14' 2.25""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018",-0.3,"Athena","LJ","2018","Outdoor"
"Watanabe, Kelly","SO-2","4.32m","14' 2.25""","Redlands Invitational","Mar 16, 2018",0,"Athena","LJ","2018","Outdoor"
"Ecola, Geneva","JR-3","4.30m","14' 1.25""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018",-1.3,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","FR-1","4.29m","14' 1""","Redlands Invitational","Mar 16, 2018",0,"Athena","LJ","2018","Outdoor"
"Weisman , Carolyn","FR-1","4.28m","14' 0.5""","Redlands Invitational","Mar 16, 2018",0.4,"Athena","LJ","2018","Outdoor"
"Watanabe, Kelly","SO-2","4.27m","14' 0.25""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018",0,"Athena","LJ","2018","Outdoor"
"Ecola, Geneva","JR-3","4.25m","13' 11.5""","22nd Rossi Relays","Feb 24, 2018",1.3,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","FR-1","4.21m","13' 9.75""","22nd Rossi Relays","Feb 24, 2018",0.8,"Athena","LJ","2018","Outdoor"
"Mknelly, Bailey","FR-1","4.20m","13' 9.5""","Claremont Classic","May 3, 2018",0.8,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","SO-2","4.20m","13' 9.5""","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018",-1,"Athena","LJ","2018","Outdoor"
"Lilly, Michelle","SO-2","4.16m","13' 7.75""","22nd Rossi Relays","Feb 24, 2018",1.6,"Athena","LJ","2018","Outdoor"
"Lilly, Michelle","SO-2","4.10m","13' 5.5""","22nd Rossi Relays","Feb 24, 2018",1.4,"Athena","LJ","2018","Outdoor"
"Catolico, Julia","FR-1","4.07m","13' 4.25""","22nd Rossi Relays","Feb 24, 2018",-1,"Athena","LJ","2018","Outdoor"
"Lilly, Michelle","SO-2","4.02m","13' 2.25""","22nd Rossi Relays","Feb 24, 2018",0.3,"Athena","LJ","2018","Outdoor"
"Ecola, Geneva","JR-3","0.67m","2' 2.5""","SCIAC Multi-Dual #1","Mar 3, 2018",0,"Athena","LJ","2018","Outdoor"
