"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Desmond, Jacquelyn","SR-4","3.97m","13' 0.25""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.95m","12' 11.5""","NCAA Division III Outdoor Track & Field Championships","May 23, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.87m","12' 8.25""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.85m","12' 7.5""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.85m","12' 7.5""","NCAA Division III Outdoor Track & Field Championships","May 23, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.82m","12' 6.25""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.80m","12' 5.5""","2019 Oxy Invitational","May 11, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.80m","12' 5.5""","NCAA Division III Outdoor Track & Field Championships","May 23, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.77m","12' 4.5""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.76m","12' 4""","Beach Invitational","Apr 19, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.75m","12' 3.5""","NCAA Division III Outdoor Track & Field Championships","May 23, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.75m","12' 3.5""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.72m","12' 2.5""","41st Annual Aztec Open","Mar 21, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.70m","12' 1.5""","2019 Oxy Invitational","May 11, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.70m","12' 1.5""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.67m","12' 0.5""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.65m","11' 11.75""","NCAA Division III Outdoor Track & Field Championships","May 23, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.65m","11' 11.75""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.65m","11' 11.75""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.61m","11' 10""","Beach Invitational","Apr 19, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.57m","11' 8.5""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.57m","11' 8.5""","41st Annual Aztec Open","Mar 21, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.55m","11' 7.75""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.50m","11' 5.75""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.50m","11' 5.75""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.45m","11' 3.75""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.42m","11' 2.5""","41st Annual Aztec Open","Mar 21, 2019","Athena","PV","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","3.35m","10' 11.75""","23rd Rossi Relays","Feb 23, 2019","Athena","PV","2019","Outdoor"
"Chami, Dani","SR-4","3.25m","10' 8""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","PV","2019","Outdoor"
"Chami, Dani","SR-4","3.20m","10' 6""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","PV","2019","Outdoor"
"Chami, Dani","SR-4","3.12m","10' 2.75""","41st Annual Aztec Open","Mar 21, 2019","Athena","PV","2019","Outdoor"
"Peterson, Robin","FR-1","3.10m","10' 2""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","PV","2019","Outdoor"
"Chami, Dani","SR-4","3.10m","10' 2""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","PV","2019","Outdoor"
"Peterson, Robin","FR-1","3.07m","10' 0.75""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","PV","2019","Outdoor"
"Chami, Dani","SR-4","3.07m","10' 0.75""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","PV","2019","Outdoor"
"Chami, Dani","SR-4","3.05m","10' 0""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","PV","2019","Outdoor"
"Chami, Dani","SR-4","3.05m","10' 0""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","PV","2019","Outdoor"
"Peterson, Robin","FR-1","3.05m","10' 0""","23rd Rossi Relays","Feb 23, 2019","Athena","PV","2019","Outdoor"
"Chami, Dani","SR-4","2.95m","9' 8""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","PV","2019","Outdoor"
"Chami, Dani","SR-4","2.95m","9' 8""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Athena","PV","2019","Outdoor"
"Peterson, Robin","FR-1","2.95m","9' 8""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","PV","2019","Outdoor"
"Sepulveda, Ariel","SO-2","2.92m","9' 7""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","PV","2019","Outdoor"
"Chami, Dani","SR-4","2.92m","9' 7""","41st Annual Aztec Open","Mar 21, 2019","Athena","PV","2019","Outdoor"
