"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Sealand, Daniel","SO-2","1:54.51","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","800","2019","Outdoor"
"Ives, Wilson","JR-3","1:55.46","Redlands Invitational","Mar 15, 2019","Stag","800","2019","Outdoor"
"Sealand, Daniel","SO-2","1:55.69","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","800","2019","Outdoor"
"Sealand, Daniel","SO-2","1:55.69","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","800","2019","Outdoor"
"Morgan, Keizo","FR-1","1:55.85","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","800","2019","Outdoor"
"Christensen, Miles","FR-1","1:55.92","Redlands Invitational","Mar 15, 2019","Stag","800","2019","Outdoor"
"Morgan, Keizo","FR-1","1:56.07","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","800","2019","Outdoor"
"Iten, Ben","SR-4","1:56.12","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","800","2019","Outdoor"
"Morgan, Keizo","FR-1","1:56.24","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","800","2019","Outdoor"
"Denning, Max","JR-3","1:56.36","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","800","2019","Outdoor"
"Iten, Ben","SR-4","1:56.45","Redlands Invitational","Mar 15, 2019","Stag","800","2019","Outdoor"
"Ives, Wilson","JR-3","1:56.71","SCIAC Multi-Dual #2","Mar 30, 2019","Stag","800","2019","Outdoor"
"Denning, Max","JR-3","1:56.88","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","800","2019","Outdoor"
"Morgan, Keizo","FR-1","1:57.29","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Stag","800","2019","Outdoor"
"Denning, Max","JR-3","1:57.41","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","800","2019","Outdoor"
"Denning, Max","JR-3","1:57.55","SCIAC Track & Field Conference Championships","Apr 27, 2019","Stag","800","2019","Outdoor"
"Denning, Max","JR-3","1:57.57","Redlands Invitational","Mar 15, 2019","Stag","800","2019","Outdoor"
"Sealand, Daniel","SO-2","1:57.69","Redlands Invitational","Mar 15, 2019","Stag","800","2019","Outdoor"
"Morgan, Keizo","FR-1","1:57.91","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","800","2019","Outdoor"
