"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Sealand, Joshua","SR-4","14:26.37","Bryan Clay Invite","Apr 13, 2017","Stag","5000","2017","Outdoor"
"Joseph, Jesse","SR-4","14:33.08","2017 Oxy Invitational","May 6, 2017","Stag","5000","2017","Outdoor"
"D'Anieri, Thomas","FR-1","14:40.63","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","5000","2017","Outdoor"
"Joseph, Jesse","SR-4","14:40.96","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","5000","2017","Outdoor"
"Sealand, Joshua","SR-4","14:43.39","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","5000","2017","Outdoor"
"D'Anieri, Thomas","FR-1","14:53.45","2017 Oxy Invitational","May 6, 2017","Stag","5000","2017","Outdoor"
"Lund, Kyle","SR-4","15:01.20","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","5000","2017","Outdoor"
"Sealand, Joshua","SR-4","15:04.19","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"Joseph, Jesse","SR-4","15:06.63","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"Banks, Nico","SR-4","15:07.06","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","5000","2017","Outdoor"
"Joseph, Jesse","SR-4","15:07.63","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","5000","2017","Outdoor"
"Iten, Ben","SO-2","15:11.31","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","5000","2017","Outdoor"
"Iten, Ben","SO-2","15:15.26","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","5000","2017","Outdoor"
"Lund, Kyle","SR-4","15:23.84","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"D'Anieri, Thomas","FR-1","15:24.54","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"D'Anieri, Thomas","FR-1","15:28.22","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","5000","2017","Outdoor"
"Joseph, Jesse","SR-4","15:32.16","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","5000","2017","Outdoor"
"Lund, Kyle","SR-4","15:34.16","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","5000","2017","Outdoor"
"Banks, Nico","SR-4","15:37.24","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","5000","2017","Outdoor"
"Schulze, Adam","SO-2","15:38.37","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","5000","2017","Outdoor"
"Cooper, Wyatt","SR-4","15:44.18","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","5000","2017","Outdoor"
"Mulligan, Matt","SR-4","15:45.27","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","5000","2017","Outdoor"
"Mulligan, Matt","SR-4","15:47.66","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"Harris, Charlie","SO-2","15:48.28","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"Banks, Nico","SR-4","15:52.32","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"Mulligan, Matt","SR-4","15:54.03","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","5000","2017","Outdoor"
"Schulze, Adam","SO-2","15:55.95","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","5000","2017","Outdoor"
"Suver, Kyle","JR-3","15:56.40","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","5000","2017","Outdoor"
"Schulze, Adam","SO-2","16:00.81","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","5000","2017","Outdoor"
"Schulze, Adam","SO-2","16:01.68","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"Harris, Charlie","SO-2","16:02.02","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","5000","2017","Outdoor"
"Cooper, Wyatt","SR-4","16:03.15","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"Joseph, Jesse","SR-4","16:04.88","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","5000","2017","Outdoor"
"Banks, Nico","SR-4","16:06.81","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","5000","2017","Outdoor"
"McCabe, Dan","SR-4","16:07.96","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","5000","2017","Outdoor"
"Cooper, Wyatt","SR-4","16:08.20","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","5000","2017","Outdoor"
"Schulze, Adam","SO-2","16:09.00","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","5000","2017","Outdoor"
"Macdonald, Brooks","FR-1","16:09.47","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","5000","2017","Outdoor"
"Cooper, Wyatt","SR-4","16:14.09","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","5000","2017","Outdoor"
"Psaltakis, Matt","SO-2","16:14.54","2017 Occidental Distance Carnival Spring Break Classic","Mar 10, 2017","Stag","5000","2017","Outdoor"
"Iten, Ben","SO-2","16:14.59","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"Mulligan, Matt","SR-4","16:16.40","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Stag","5000","2017","Outdoor"
"Macdonald, Brooks","FR-1","16:16.47","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","5000","2017","Outdoor"
"Suver, Kyle","JR-3","16:16.98","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","5000","2017","Outdoor"
"Macdonald, Brooks","FR-1","16:20.17","SCIAC Multi-Dual No. 2","Apr 1, 2017","Stag","5000","2017","Outdoor"
"Macdonald, Brooks","FR-1","16:21.81","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","5000","2017","Outdoor"
"Psaltakis, Matt","SO-2","16:33.17","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
"Suver, Kyle","JR-3","16:46.08","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Stag","5000","2017","Outdoor"
"Adams, Colin","SO-2","16:53.37","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Stag","5000","2017","Outdoor"
"Denning, Max","FR-1","16:55.31","2017 SCIAC T&F Championships","Apr 28, 2017","Stag","5000","2017","Outdoor"
