"Athlete","Year","Mark","Conv","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Lee, Liz","JR-3","11.07m","36' 4""","SCIAC Track & Field Championships","Apr 29, 2016",0.9,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","11.00m","36' 1.25""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",-0.6,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","11.00m","36' 1.25""","2016 Oxy Invitational (College/University)","May 7, 2016",-0.1,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","10.96m","35' 11.5""","SCIAC Multi-Dual #3","Apr 16, 2016",1.6,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","10.70m","35' 1.25""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",1,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","10.61m","34' 9.75""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",0,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","10.59m","34' 9""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016",1.7,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","10.35m","33' 11.5""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",-0.1,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","10.33m","33' 10.75""","SCIAC Track & Field Championships","Apr 29, 2016",0.1,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","10.31m","33' 10""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016",1.2,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","10.30m","33' 9.5""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",-1.7,"Athena","TJ","2016","Outdoor"
"Lee, Liz","JR-3","10.28m","33' 8.75""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",0,"Athena","TJ","2016","Outdoor"
