"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Barnwell, Allison","SR","4:43.59","2014 Oxy Invitational (Colleges/Junior Colleges)","May 10, 2014","Athena","1500","2014","Outdoor"
"Blum, Bridget","SO-2","4:44.33","2014 SCIAC T&F Championships","May 3, 2014","Athena","1500","2014","Outdoor"
"Mostatabi, Sara","JR-3","4:46.35","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","1500","2014","Outdoor"
"Blum, Bridget","SO-2","4:46.68","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","1500","2014","Outdoor"
"Blum, Bridget","SO-2","4:46.81","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","1500","2014","Outdoor"
"Mostatabi, Sara","JR-3","4:47.98","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","1500","2014","Outdoor"
"Blum, Bridget","SO-2","4:48.98","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","1500","2014","Outdoor"
"Blum, Bridget","SO-2","4:49.95","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","1500","2014","Outdoor"
"Barnwell, Allison","SR-4","4:51.46","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","1500","2014","Outdoor"
"Fuelling, Meghan","SO-2","4:52.21","2014 SCIAC Quad Meet","Mar 29, 2014","Athena","1500","2014","Outdoor"
"Wu, Taia","JR-3","4:52.70","SCIAC Multi Duals Meet #3","Apr 19, 2014","Athena","1500","2014","Outdoor"
"Mostatabi, Sara","JR-3","4:52.77","2014 SCIAC T&F Championships","May 3, 2014","Athena","1500","2014","Outdoor"
"Fuelling, Meghan","SO-2","4:53.33","2014 SCIAC T&F Championships","May 3, 2014","Athena","1500","2014","Outdoor"
"Blum, Bridget","SO-2","4:57.21","2014 SCIAC T&F Championships","May 3, 2014","Athena","1500","2014","Outdoor"
"Arnett, Alexandra","SO-2","4:58.41","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","1500","2014","Outdoor"
"Fuelling, Meghan","SO-2","4:58.48","2014 SCIAC T&F Championships","May 3, 2014","Athena","1500","2014","Outdoor"
"Barnwell, Allison","SR-4","4:58.79","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Athena","1500","2014","Outdoor"
"Mostatabi, Sara","JR-3","4:58.84","2014 SCIAC T&F Championships","May 3, 2014","Athena","1500","2014","Outdoor"
"Spees, Kaitlyn","JR-3","4:58.98","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Athena","1500","2014","Outdoor"
"Lehr, Jen","FR-1","4:59.31","2014 SCIAC T&F Championships","May 3, 2014","Athena","1500","2014","Outdoor"
