"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Bassett, Emily","SO-2","49.73m","163' 2""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","49.60m","162' 9""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","49.56m","162' 7""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","49.55m","162' 7""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","49.48m","162' 4""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","48.80m","160' 1""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","48.72m","159' 10""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","48.65m","159' 7""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","48.61m","159' 6""","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","48.53m","159' 3""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","48.42m","158' 10""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","48.33m","158' 7""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","48.32m","158' 6""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","48.29m","158' 5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","48.03m","157' 7""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","47.93m","157' 3""","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","47.78m","156' 9""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","47.33m","155' 3""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","47.29m","155' 2""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","47.16m","154' 9""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","46.98m","154' 1""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","46.97m","154' 1""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","46.66m","153' 1""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","46.44m","152' 4""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","46.26m","151' 9""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","46.09m","151' 2""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","45.88m","150' 6""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","45.63m","149' 8""","2016 Oxy Invitational (College/University)","May 7, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","45.49m","149' 3""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","45.41m","149' 0""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","45.29m","148' 7""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","45.21m","148' 4""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","45.13m","148' 1""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","45.11m","148' 0""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","44.87m","147' 2""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","44.83m","147' 1""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","44.63m","146' 5""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","44.55m","146' 2""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","44.20m","145' 0""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","44.16m","144' 10""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","43.88m","143' 11""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","43.48m","142' 8""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","43.47m","142' 7""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
"Palunas, Vaiva","JR-3","42.97m","141' 0""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","42.83m","140' 6""","Redlands Final Qualifying Meet","May 18, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","42.54m","139' 7""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","42.48m","139' 4""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","41.93m","137' 7""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","41.36m","135' 8""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","41.09m","134' 10""","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","40.94m","134' 4""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","40.24m","132' 0""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","40.20m","131' 11""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","40.03m","131' 4""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","39.82m","130' 8""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","39.79m","130' 6""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","39.63m","130' 0""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","39.43m","129' 4""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","39.09m","128' 3""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Bassett, Emily","SO-2","39.09m","128' 3""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","38.74m","127' 1""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","37.43m","122' 10""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Laliberte, Nicole","JR-3","37.33m","122' 6""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Maheras, Amanda","JR-3","36.93m","121' 2""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","36.88m","121' 0""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","36.29m","119' 1""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","36.01m","118' 2""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","35.58m","116' 9""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","34.50m","113' 2""","SCIAC Track & Field Championships","Apr 29, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","33.66m","110' 5""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","33.39m","109' 6""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","33.13m","108' 8""","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","32.83m","107' 8""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","32.75m","107' 5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","32.02m","105' 1""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","32.01m","105' 0""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","31.56m","103' 6""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","30.80m","101' 0""","Rossi Relays","Feb 27, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","29.57m","97' 0""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","HT","2016","Outdoor"
"Gallardo, Mikaela","FR-1","28.17m","92' 5""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Athena","HT","2016","Outdoor"
