"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Lipsky, Mikaela","JR-3","59.65","SCIAC Track & Field Championships","Apr 30, 2022","Athena","400","2022","Outdoor"
"Lipsky, Mikaela","JR-3","1:00.04","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","400","2022","Outdoor"
"Lipsky, Mikaela","JR-3","1:00.06","SCIAC Track & Field Championships","Apr 30, 2022","Athena","400","2022","Outdoor"
"Lipsky, Mikaela","JR-3","1:00.51","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","400","2022","Outdoor"
"Lipsky, Mikaela","JR-3","1:00.53","Westmont Collegiate Classic","Mar 26, 2022","Athena","400","2022","Outdoor"
"Lipsky, Mikaela","JR-3","1:00.68","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Athena","400","2022","Outdoor"
"Lipsky, Mikaela","JR-3","1:00.81","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","400","2022","Outdoor"
"Lipsky, Mikaela","JR-3","1:00.94","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","400","2022","Outdoor"
"Nanez, Claudia","SO-2","1:01.08","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","400","2022","Outdoor"
"Konsmo, Lucy","SO-2","1:01.38","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","400","2022","Outdoor"
"Lipsky, Mikaela","JR-3","1:01.41","SCIAC #1 @ ULV","Mar 5, 2022","Athena","400","2022","Outdoor"
"Konsmo, Lucy","SO-2","1:02.16","Westmont Collegiate Classic","Mar 26, 2022","Athena","400","2022","Outdoor"
"Konsmo, Lucy","SO-2","1:03.11","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","400","2022","Outdoor"
"Konsmo, Lucy","SO-2","1:03.31","SCIAC Track & Field Championships","Apr 30, 2022","Athena","400","2022","Outdoor"
"Forte, Camille","JR-3","1:03.34","Westmont Collegiate Classic","Mar 26, 2022","Athena","400","2022","Outdoor"
"Konsmo, Lucy","SO-2","1:03.69","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","400","2022","Outdoor"
"Maley, Megan","JR-3","1:04.01","Westmont Collegiate Classic","Mar 26, 2022","Athena","400","2022","Outdoor"
"Konsmo, Lucy","SO-2","1:04.80","SCIAC #1 @ ULV","Mar 5, 2022","Athena","400","2022","Outdoor"
"Schleifer, Olivia","FR-1","1:05.98","Westmont Collegiate Classic","Mar 26, 2022","Athena","400","2022","Outdoor"
"Teraoka, Kendra","FR-1","1:10.43","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","400","2022","Outdoor"
"Teraoka, Kendra","FR-1","1:10.49","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","400","2022","Outdoor"
