"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Rich, Alex","SO-2","50.97m","167' 3""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","49.51m","162' 5""","2014 SCIAC T&F Championships","May 3, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","49.30m","161' 9""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","49.23m","161' 6""","2014 SCIAC T&F Championships","May 3, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","48.85m","160' 3""","2014 SCIAC T&F Championships","May 3, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","48.74m","159' 11""","2014 SCIAC T&F Championships","May 3, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","48.29m","158' 5""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","48.24m","158' 3""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","48.15m","158' 0""","2014 SCIAC T&F Championships","May 3, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","","48.07m","157' 8""","2014 Oxy Invitational (Colleges/Junior Colleges)","May 10, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","48.05m","157' 8""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","47.70m","156' 6""","Rossi Relays","Feb 22, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","","47.53m","155' 11""","2014 Oxy Invitational (Colleges/Junior Colleges)","May 10, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","47.50m","155' 10""","2014 SCIAC T&F Championships","May 3, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","47.41m","155' 6""","UNLV Randall Cunningham Initational","Mar 21, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","47.27m","155' 1""","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","47.15m","154' 8""","2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","47.10m","154' 6""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","47.09m","154' 6""","2014 SCIAC T&F Championships","May 3, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","","47.02m","154' 3""","2014 Oxy Invitational (Colleges/Junior Colleges)","May 10, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","46.95m","154' 0""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","46.85m","153' 8""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","46.84m","153' 8""","2014 SCIAC T&F Championships","May 3, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","46.52m","152' 7""","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","46.49m","152' 6""","2014 Cal-Nevada Track & Field Championships","Apr 4, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","46.48m","152' 6""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","46.41m","152' 3""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","46.23m","151' 8""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","46.21m","151' 7""","2014 SCIAC T&F Championships","May 3, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","46.10m","151' 3""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","45.87m","150' 6""","UNLV Randall Cunningham Initational","Mar 21, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","45.85m","150' 5""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","45.81m","150' 3""","2014 SCIAC T&F Championships","May 3, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","45.56m","149' 6""","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","45.54m","149' 5""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","45.52m","149' 4""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","45.51m","149' 4""","SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","45.40m","148' 11""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","45.23m","148' 5""","Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","44.97m","147' 6""","2014 Cal-Nevada Track & Field Championships","Apr 4, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","44.91m","147' 4""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","44.87m","147' 2""","2014 SCIAC Quad Meet","Mar 29, 2014","Stag","HT","2014","Outdoor"
"Rich, Alex","SO-2","44.83m","147' 1""","UNLV Randall Cunningham Initational","Mar 21, 2014","Stag","HT","2014","Outdoor"
"Perrella, Sam","JR-3","44.62m","146' 5""","2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","HT","2014","Outdoor"
