"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Johnson, Abby","SO-2","2:18.84","Redlands Invitational","Mar 15, 2019","Athena","800","2019","Outdoor"
"Johnson, Abby","SO-2","2:20.22","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","800","2019","Outdoor"
"Johnson, Abby","SO-2","2:22.15","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","800","2019","Outdoor"
"Johnson, Abby","SO-2","2:22.65","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","800","2019","Outdoor"
"Johnson, Abby","SO-2","2:22.70","SCIAC Dual Redlands","Mar 2, 2019","Athena","800","2019","Outdoor"
"Deutsch, McKenzie","SR-4","2:22.85","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","800","2019","Outdoor"
"Deutsch, McKenzie","SR-4","2:22.88","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","800","2019","Outdoor"
"Deutsch, McKenzie","SR-4","2:23.03","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","800","2019","Outdoor"
"Msall, Matilda","SR-4","2:24.02","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","800","2019","Outdoor"
"Snell, Katie","JR-3","2:24.78","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","800","2019","Outdoor"
"Deutsch, McKenzie","SR-4","2:24.87","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","800","2019","Outdoor"
"Deutsch, McKenzie","SR-4","2:25.48","41st Annual Aztec Open","Mar 21, 2019","Athena","800","2019","Outdoor"
"Deutsch, McKenzie","SR-4","2:25.84","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","800","2019","Outdoor"
"Snell, Katie","JR-3","2:26.22","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","800","2019","Outdoor"
"Deutsch, McKenzie","SR-4","2:26.41","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","800","2019","Outdoor"
"Snell, Katie","JR-3","2:26.70","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","800","2019","Outdoor"
"Marsh, Natalie","SR-4","2:26.85","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","800","2019","Outdoor"
"Versen, Theresa","SO-2","2:28.38","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","800","2019","Outdoor"
"Versen, Theresa","SO-2","2:28.66","Redlands Invitational","Mar 15, 2019","Athena","800","2019","Outdoor"
"Marsh, Natalie","SR-4","2:29.23","SCIAC Dual Redlands","Mar 2, 2019","Athena","800","2019","Outdoor"
"Deutsch, McKenzie","SR-4","2:29.23","SCIAC Dual Redlands","Mar 2, 2019","Athena","800","2019","Outdoor"
"Snell, Katie","JR-3","2:29.53","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","800","2019","Outdoor"
"Bobrowsky, Meghan","SO-2","2:36.31","Redlands Invitational","Mar 15, 2019","Athena","800","2019","Outdoor"
"Liu, Angela","FR-1","2:36.40","SCIAC Dual Redlands","Mar 2, 2019","Athena","800","2019","Outdoor"
"Marsh, Deyana","SO-2","2:37.59","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Athena","800","2019","Outdoor"
"Choe, Jacqueline","JR-3","2:39.28","Redlands Invitational","Mar 15, 2019","Athena","800","2019","Outdoor"
"Marsh, Deyana","SO-2","2:43.94","41st Annual Aztec Open","Mar 21, 2019","Athena","800","2019","Outdoor"
"Egerter, Aubrey","SO-2","2:49.70","41st Annual Aztec Open","Mar 21, 2019","Athena","800","2019","Outdoor"
