"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Peterson, Reese","SO-2","48.26m","158' 4""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","46.92m","153' 11""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","46.57m","152' 9""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","46.34m","152' 0""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","45.96m","150' 9""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","45.87m","150' 6""","2018 Oxy Invitational (College/University)","May 12, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","45.86m","150' 5""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","45.73m","150' 0""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","45.70m","149' 11""","2018 Oxy Invitational (College/University)","May 12, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","45.14m","148' 1""","Redlands Invitational","Mar 16, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","45.10m","147' 11""","Redlands Invitational","Mar 16, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","45.08m","147' 11""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","44.94m","147' 5""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","44.37m","145' 7""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","44.36m","145' 6""","Redlands Invitational","Mar 16, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","44.30m","145' 4""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","43.83m","143' 9""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","43.72m","143' 5""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","43.21m","141' 9""","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","42.89m","140' 8""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","42.02m","137' 10""","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","41.14m","135' 0""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","41.13m","134' 11""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","HT","2018","Outdoor"
"Peterson, Reese","SO-2","40.29m","132' 2""","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","39.31m","129' 0""","Redlands Invitational","Mar 16, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","39.01m","128' 0""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","38.44m","126' 1""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","37.91m","124' 4""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","37.30m","122' 4""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","37.19m","122' 0""","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","HT","2018","Outdoor"
"Sill, Michael","FR-1","36.68m","120' 4""","SCIAC Multi-Dual #1","Mar 3, 2018","Stag","HT","2018","Outdoor"
