"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Palunas, Vaiva","SR-4","12.97m","42' 6.75""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","SP","2017","Outdoor"
"Palunas, Vaiva","SR-4","12.96m","42' 6.25""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","SP","2017","Outdoor"
"Palunas, Vaiva","SR-4","12.93m","42' 5.25""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","SP","2017","Outdoor"
"Palunas, Vaiva","SR-4","12.91m","42' 4.25""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","SP","2017","Outdoor"
"Palunas, Vaiva","SR-4","12.89m","42' 3.5""","Redlands Final Qualifier","May 17, 2017","Athena","SP","2017","Outdoor"
"Palunas, Vaiva","SR-4","12.82m","42' 0.75""","Rossi Relays","Feb 25, 2017","Athena","SP","2017","Outdoor"
"Palunas, Vaiva","SR-4","12.82m","42' 0.75""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.79m","41' 11.5""","Redlands Final Qualifier","May 17, 2017","Athena","SP","2017","Outdoor"
"Palunas, Vaiva","SR-4","12.78m","41' 11.25""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","SP","2017","Outdoor"
"Palunas, Vaiva","SR-4","12.75m","41' 10""","Sacramento State Hornet Invitational","Mar 17, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.71m","41' 8.5""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.61m","41' 4.5""","Redlands Final Qualifier","May 17, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.58m","41' 3.25""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.57m","41' 3""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.56m","41' 2.5""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.54m","41' 1.75""","Redlands Final Qualifier","May 17, 2017","Athena","SP","2017","Outdoor"
"Palunas, Vaiva","SR-4","12.46m","40' 10.5""","Sacramento State Hornet Invitational","Mar 17, 2017","Athena","SP","2017","Outdoor"
"Palunas, Vaiva","SR-4","12.44m","40' 9.75""","Rossi Relays","Feb 25, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.38m","40' 7.5""","39th Annual Aztec Invitational","Mar 24, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.24m","40' 2""","39th Annual Aztec Invitational","Mar 24, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.10m","39' 8.5""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.05m","39' 6.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","12.00m","39' 4.5""","39th Annual Aztec Invitational","Mar 24, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","11.97m","39' 3.25""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","11.97m","39' 3.25""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","11.90m","39' 0.5""","39th Annual Aztec Invitational","Mar 24, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","11.86m","38' 11""","39th Annual Aztec Invitational","Mar 24, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","11.78m","38' 7.75""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","11.77m","38' 7.5""","Sacramento State Hornet Invitational","Mar 17, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","11.73m","38' 6""","Redlands Final Qualifier","May 17, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","11.72m","38' 5.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Bassett, Emily","JR-3","11.52m","37' 9.5""","Sacramento State Hornet Invitational","Mar 17, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","10.25m","33' 7.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","10.24m","33' 7.25""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.75m","32' 0""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.46m","31' 0.5""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.44m","30' 11.75""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.43m","30' 11.25""","Redlands Invite (Colleges)","Mar 17, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.42m","30' 11""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.32m","30' 7""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.25m","30' 4.25""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.18m","30' 1.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.03m","29' 7.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.03m","29' 7.5""","2017 Pomona-Pitzer T&F Invite","Apr 8, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","9.01m","29' 6.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","8.85m","29' 0.5""","Redlands Invite (Colleges)","Mar 17, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","8.82m","28' 11.25""","Redlands Invite (Colleges)","Mar 17, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","8.59m","28' 2.25""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","8.47m","27' 9.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","8.46m","27' 9.25""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","8.22m","26' 11.75""","Rossi Relays","Feb 25, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","8.14m","26' 8.5""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","8.00m","26' 3""","Rossi Relays","Feb 25, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.89m","25' 10.75""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.85m","25' 9.25""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.85m","25' 9.25""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.76m","25' 5.5""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.72m","25' 4""","Redlands Invite (Colleges)","Mar 17, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.69m","25' 2.75""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","7.62m","25' 0""","SCIAC Multi Dual 3 (Oxy/CLU/UR/CMS)","Apr 15, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.57m","24' 10""","Rossi Relays","Feb 25, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.57m","24' 10""","Redlands Invite (Colleges)","Mar 17, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.47m","24' 6.25""","Rossi Relays","Feb 25, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.46m","24' 5.75""","SCIAC Multi-Dual No. 2","Apr 1, 2017","Athena","SP","2017","Outdoor"
"Gallop, Amanda","FR-1","7.42m","24' 4.25""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.33m","24' 0.75""","2017 SCIAC T&F Championships","Apr 28, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.31m","23' 11.75""","Rossi Relays","Feb 25, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","7.29m","23' 11""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","6.82m","22' 4.5""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","6.70m","21' 11.75""","SCIAC Track and Field Multi-Dual # 1","Mar 4, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","6.55m","21' 6""","Rossi Relays","Feb 25, 2017","Athena","SP","2017","Outdoor"
"Akmal, Katy","SO-2","5.99m","19' 8""","Redlands Invite (Colleges)","Mar 17, 2017","Athena","SP","2017","Outdoor"
