"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Stewart, Rebecca","SR-4","58.46","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","400","2018","Outdoor"
"Stewart, Rebecca","SR-4","58.91","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","400","2018","Outdoor"
"Stewart, Rebecca","SR-4","59.08","2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Athena","400","2018","Outdoor"
"Stewart, Rebecca","SR-4","59.98","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","400","2018","Outdoor"
"McKillop, Bryn","SR-4","1:00.79","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","400","2018","Outdoor"
"Pratt, Grace","FR-1","1:01.11","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","400","2018","Outdoor"
"Pratt, Grace","FR-1","1:01.40","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","400","2018","Outdoor"
"Stewart, Rebecca","SR-4","1:01.72","Redlands Invitational","Mar 16, 2018","Athena","400","2018","Outdoor"
"Pratt, Grace","FR-1","1:01.80","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","400","2018","Outdoor"
"Pratt, Grace","FR-1","1:02.10","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","400","2018","Outdoor"
"Snell, Katie","SO-2","1:02.14","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","400","2018","Outdoor"
"Pratt, Grace","FR-1","1:02.64","Redlands Invitational","Mar 16, 2018","Athena","400","2018","Outdoor"
"Snell, Katie","SO-2","1:04.04","SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Athena","400","2018","Outdoor"
"Snell, Katie","SO-2","1:04.11","SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Athena","400","2018","Outdoor"
"Snell, Katie","SO-2","1:04.89","Redlands Invitational","Mar 16, 2018","Athena","400","2018","Outdoor"
"Snell, Katie","SO-2","1:05.03","SCIAC Multi-Dual #1","Mar 3, 2018","Athena","400","2018","Outdoor"
"Pratt, Grace","SO-2","1:05.37","2018 Pomona-Pitzer Collegiate All Comers","Feb 17, 2018","Athena","400","2018","Outdoor"
"McCarthy, Bridget","SO-2","1:05.46","SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Athena","400","2018","Outdoor"
