"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Zimmer, Laura","SO-2","2:13.00","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Athena","800","2022","Outdoor"
"Zimmer, Laura","SO-2","2:13.35","College/University 2022 Oxy Invitational","May 7, 2022","Athena","800","2022","Outdoor"
"Zimmer, Laura","SO-2","2:15.55","2022 Redlands Final Qualifier","May 18, 2022","Athena","800","2022","Outdoor"
"Zimmer, Laura","SO-2","2:15.66","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","800","2022","Outdoor"
"Bitetti, Natalie","SO-2","2:16.60","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","800","2022","Outdoor"
"Maley, Megan","JR-3","2:17.55","College/University 2022 Oxy Invitational","May 7, 2022","Athena","800","2022","Outdoor"
"Zimmer, Laura","SO-2","2:17.56","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","800","2022","Outdoor"
"Bitetti, Natalie","SO-2","2:17.74","SCIAC Track & Field Championships","Apr 30, 2022","Athena","800","2022","Outdoor"
"Zimmer, Laura","SO-2","2:17.76","SCIAC Track & Field Championships","Apr 30, 2022","Athena","800","2022","Outdoor"
"Maley, Megan","JR-3","2:17.88","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","800","2022","Outdoor"
"Zimmer, Laura","SO-2","2:19.18","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","800","2022","Outdoor"
"Maley, Megan","JR-3","2:19.61","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","800","2022","Outdoor"
"Maley, Megan","JR-3","2:20.18","SCIAC Track & Field Championships","Apr 30, 2022","Athena","800","2022","Outdoor"
"Zimmer, Laura","SO-2","2:20.69","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","800","2022","Outdoor"
"Bitetti, Natalie","SO-2","2:20.85","SCIAC Track & Field Championships","Apr 30, 2022","Athena","800","2022","Outdoor"
"Maley, Megan","JR-3","2:21.14","SCIAC #1 @ ULV","Mar 5, 2022","Athena","800","2022","Outdoor"
"Zimmer, Laura","SO-2","2:21.60","SCIAC Track & Field Championships","Apr 30, 2022","Athena","800","2022","Outdoor"
"Bitetti, Natalie","SO-2","2:21.68","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","800","2022","Outdoor"
"Maley, Megan","JR-3","2:21.69","SCIAC Track & Field Championships","Apr 30, 2022","Athena","800","2022","Outdoor"
"Maley, Megan","JR-3","2:21.75","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","800","2022","Outdoor"
"Forte, Camille","JR-3","2:23.49","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","800","2022","Outdoor"
"Clarke, Emily","SR-4","2:23.71","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","800","2022","Outdoor"
"Forte, Camille","JR-3","2:24.39","SCIAC Track & Field Championships","Apr 30, 2022","Athena","800","2022","Outdoor"
"Forte, Camille","JR-3","2:24.45","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","800","2022","Outdoor"
"Maley, Megan","JR-3","2:24.55","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","800","2022","Outdoor"
"Bloss, Meredith","JR-3","2:25.64","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","800","2022","Outdoor"
"Forte, Camille","JR-3","2:26.22","SCIAC #1 @ ULV","Mar 5, 2022","Athena","800","2022","Outdoor"
"Konsmo, Lucy","SO-2","2:26.57","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","800","2022","Outdoor"
"Forte, Camille","JR-3","2:26.62","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","800","2022","Outdoor"
"Forte, Camille","JR-3","2:28.18","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","800","2022","Outdoor"
"Schleifer, Olivia","FR-1","2:28.95","2022 Occidental Distance Carnival and Spring Break Classic","Mar 12, 2022","Athena","800","2022","Outdoor"
"Harmon, Riley","SR-4","2:29.91","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","800","2022","Outdoor"
"Gushue, Angela","FR-1","2:29.97","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","800","2022","Outdoor"
"Schleifer, Olivia","FR-1","2:30.65","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","800","2022","Outdoor"
"Schleifer, Olivia","FR-1","2:31.64","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Athena","800","2022","Outdoor"
"Johnson, Abby","SR-4","2:31.92","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","800","2022","Outdoor"
"Schleifer, Olivia","FR-1","2:33.48","SCIAC #1 @ ULV","Mar 5, 2022","Athena","800","2022","Outdoor"
"Chen, Helen","SO-2","2:34.81","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","800","2022","Outdoor"
"Schleifer, Olivia","FR-1","2:34.91","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Athena","800","2022","Outdoor"
"Chen, Helen","SO-2","2:35.67","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","800","2022","Outdoor"
"Chen, Helen","SO-2","2:35.84","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Athena","800","2022","Outdoor"
"Schleifer, Olivia","FR-1","2:35.97","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","800","2022","Outdoor"
"Schleifer, Olivia","FR-1","2:36.30","SCIAC Track & Field Championships","Apr 30, 2022","Athena","800","2022","Outdoor"
"Chen, Helen","SO-2","2:37.27","SCIAC Track & Field Championships","Apr 30, 2022","Athena","800","2022","Outdoor"
