"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Sill, Michael","SO-2","43.67m","143' 3""","23rd Rossi Relays","Feb 23, 2019","Stag","HT","2019","Outdoor"
"Peterson, Reese","JR-3","43.55m","142' 10""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Stag","HT","2019","Outdoor"
"Sill, Michael","SO-2","42.90m","140' 9""","23rd Rossi Relays","Feb 23, 2019","Stag","HT","2019","Outdoor"
"Peterson, Reese","JR-3","42.63m","139' 10""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Stag","HT","2019","Outdoor"
"Sill, Michael","SO-2","42.52m","139' 6""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Stag","HT","2019","Outdoor"
"Peterson, Reese","JR-3","42.45m","139' 3""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","HT","2019","Outdoor"
"Sill, Michael","SO-2","42.10m","138' 1""","SCIAC Dual Redlands","Mar 2, 2019","Stag","HT","2019","Outdoor"
"Sill, Michael","SO-2","41.92m","137' 6""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Stag","HT","2019","Outdoor"
"Sill, Michael","SO-2","41.69m","136' 9""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Stag","HT","2019","Outdoor"
"Sill, Michael","SO-2","41.52m","136' 3""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Stag","HT","2019","Outdoor"
"Peterson, Reese","JR-3","41.42m","135' 11""","Westmont Collegiate Classic with Jim Klein Combined Events","Mar 21, 2019","Stag","HT","2019","Outdoor"
"Sill, Michael","SO-2","40.24m","132' 0""","SCIAC Dual Redlands","Mar 2, 2019","Stag","HT","2019","Outdoor"
"Sill, Michael","SO-2","38.52m","126' 4""","2019 Pomona-Pitzer Collegiate All-Comers","Feb 16, 2019","Stag","HT","2019","Outdoor"
"Sill, Michael","SO-2","36.07m","118' 4""","SCIAC Dual Redlands","Mar 2, 2019","Stag","HT","2019","Outdoor"
