"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Mknelly, Bailey","SO-2","1.52m","4' 11.75""","23rd Rossi Relays","Feb 23, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.51m","4' 11.5""","41st Annual Aztec Open","Mar 21, 2019","Athena","HJ","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","1.50m","4' 11""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HJ","2019","Outdoor"
"Okamura, Kellie","FR-1","1.50m","4' 11""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.50m","4' 11""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.50m","4' 11""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","HJ","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","1.50m","4' 11""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.50m","4' 11""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.47m","4' 9.75""","23rd Rossi Relays","Feb 23, 2019","Athena","HJ","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","1.47m","4' 9.75""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.47m","4' 9.75""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.46m","4' 9.5""","41st Annual Aztec Open","Mar 21, 2019","Athena","HJ","2019","Outdoor"
"Egerter, Aubrey","SO-2","1.45m","4' 9""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.45m","4' 9""","SCIAC Dual Redlands","Mar 2, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.45m","4' 9""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.45m","4' 9""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HJ","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","1.45m","4' 9""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","HJ","2019","Outdoor"
"Mknelly, Bailey","SO-2","1.45m","4' 9""","2019 Pomona-Pitzer Invitational (College/Univ)","Apr 6, 2019","Athena","HJ","2019","Outdoor"
"Desmond, Jacquelyn","SR-4","1.45m","4' 9""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","HJ","2019","Outdoor"
"Okamura, Kellie","FR-1","1.45m","4' 9""","Oxy Distance Carnival Spring Break Classic","Mar 9, 2019","Athena","HJ","2019","Outdoor"
