"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Kroll, Jackie","SO-2","37.69m","123' 8""","SCIAC Quad Meet","Apr 6, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","37.63m","123' 5""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","37.43m","122' 10""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","37.29m","122' 4""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","37.22m","122' 1""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","37.06m","121' 7""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","36.63m","120' 2""","SCIAC Quad Meet","Apr 6, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","35.22m","115' 7""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","34.49m","113' 2""","UCSD Opening Triangular","Feb 16, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","34.36m","112' 9""","SCIAC Quad Meet","Apr 6, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","34.07m","111' 9""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","33.77m","110' 9""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","33.64m","110' 4""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","33.60m","110' 3""","SCIAC Quad Meet","Apr 6, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","33.52m","110' 0""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","33.40m","109' 7""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","32.90m","107' 11""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","32.85m","107' 9""","Redlands Invitational","Mar 15, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","32.75m","107' 5""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","32.69m","107' 3""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","32.63m","107' 1""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","32.53m","106' 9""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","32.11m","105' 4""","Rossi Relays","Feb 23, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","31.60m","103' 8""","Rossi Relays","Feb 23, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","31.47m","103' 3""","Rossi Relays","Feb 23, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","31.33m","102' 9""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","31.08m","102' 0""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","HT","2013","Outdoor"
"Kroll, Jackie","SO-2","30.59m","100' 4""","Rossi Relays","Feb 23, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","28.66m","94' 0""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","27.55m","90' 5""","SCIAC Quad Meet","Apr 6, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","27.48m","90' 2""","SCIAC Quad Meet","Apr 6, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","25.57m","83' 11""","UCSD Opening Triangular","Feb 16, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","22.24m","72' 11""","Rossi Relays","Feb 23, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","22.01m","72' 2""","Rossi Relays","Feb 23, 2013","Athena","HT","2013","Outdoor"
"Swonigan, Sydney","SR-4","8.48m","27' 10""","Rossi Relays","Feb 23, 2013","Athena","HT","2013","Outdoor"
