"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Yeske, Lauren","SO-2","3.36m","11' 0.25""","SCIAC Quad Meet","Apr 17, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","3.35m","10' 11.75""","SCIAC Championships","Apr 30, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","3.30m","10' 10""","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Athena","PV","2010","Outdoor"
"Yeske, Lauren","SO-2","3.28m","10' 9""","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Athena","PV","2010","Outdoor"
"Dang, Jessica","FR-1","3.20m","10' 6""","2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","3.20m","10' 6""","SCIAC Quad Meet","Apr 17, 2010","Athena","PV","2010","Outdoor"
"Yeske, Lauren","SO-2","3.20m","10' 6""","2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Athena","PV","2010","Outdoor"
"Dang, Jessica","FR-1","3.15m","10' 4""","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","3.15m","10' 4""","4 Way Scoring Meet","Feb 20, 2010","Athena","PV","2010","Outdoor"
"Yeske, Lauren","SO-2","3.15m","10' 4""","Spring Break Classic","Mar 20, 2010","Athena","PV","2010","Outdoor"
"Yeske, Lauren","SO-2","3.15m","10' 4""","Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","3.15m","10' 4""","Spring Break Classic","Mar 20, 2010","Athena","PV","2010","Outdoor"
"Plotkin, Melia","SO-2","3.05m","10' 0""","SCIAC Championships","Apr 30, 2010","Athena","PV","2010","Outdoor"
"Dang, Jessica","FR-1","3.05m","10' 0""","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","3.05m","10' 0""","SCIAC Championships","Apr 30, 2010","Athena","PV","2010","Outdoor"
"Plotkin, Melia","SO-2","3.05m","10' 0""","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","3.05m","10' 0""","Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Athena","PV","2010","Outdoor"
"Plotkin, Melia","SO-2","3.05m","10' 0""","SCIAC Quad Meet","Apr 17, 2010","Athena","PV","2010","Outdoor"
"Yeske, Lauren","SO-2","3.05m","10' 0""","SCIAC Championships","Apr 30, 2010","Athena","PV","2010","Outdoor"
"Dang, Jessica","FR-1","3.05m","10' 0""","SCIAC Quad Meet","Apr 17, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","3.02m","9' 10.75""","Oxy Invitational","May 8, 2010","Athena","PV","2010","Outdoor"
"Yeske, Lauren","SO-2","3.00m","9' 10""","4 Way Scoring Meet","Feb 20, 2010","Athena","PV","2010","Outdoor"
"Plotkin, Melia","SO-2","3.00m","9' 10""","Spring Break Classic","Mar 20, 2010","Athena","PV","2010","Outdoor"
"Yeske, Lauren","SO-2","3.00m","9' 10""","Rossi Relays","Feb 27, 2010","Athena","PV","2010","Outdoor"
"Dang, Jessica","FR-1","3.00m","9' 10""","Spring Break Classic","Mar 20, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","3.00m","9' 10""","Rossi Relays","Feb 27, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","2.90m","9' 6.25""","2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Athena","PV","2010","Outdoor"
"Huang, Koko","","2.90m","9' 6.25""","SCIAC Championships","Apr 30, 2010","Athena","PV","2010","Outdoor"
"Plotkin, Melia","SO-2","2.90m","9' 6.25""","2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Athena","PV","2010","Outdoor"
"Plotkin, Melia","SO-2","2.90m","9' 6.25""","SCIAC Championships","Apr 30, 2010","Athena","PV","2010","Outdoor"
"Plotkin, Melia","SO-2","2.80m","9' 2.25""","4 Way Scoring Meet","Feb 20, 2010","Athena","PV","2010","Outdoor"
"Plotkin, Melia","SO-2","2.80m","9' 2.25""","Rossi Relays","Feb 27, 2010","Athena","PV","2010","Outdoor"
"Dang, Jessica","FR-1","2.80m","9' 2.25""","4 Way Scoring Meet","Feb 20, 2010","Athena","PV","2010","Outdoor"
"Plotkin, Melia","SO-2","2.75m","9' 0.25""","SCIAC Championships","Apr 30, 2010","Athena","PV","2010","Outdoor"
