"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"McDonald, Alex","FR-1",49.99,"SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","400","2018","Outdoor"
"McDonald, Alex","FR-1",50.44,"2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","400","2018","Outdoor"
"Guillory, Matthew","JR-3",51.43,"SCIAC Multi-Dual #1","Mar 3, 2018","Stag","400","2018","Outdoor"
"Addison, Daniel","FR-1",51.64,"2018 Pomona-Pitzer T&F Invite","Apr 7, 2018","Stag","400","2018","Outdoor"
"Schulz, Connor","FR-1",51.78,"SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","400","2018","Outdoor"
"Finley, Cameron","SO-2",52.21,"SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","400","2018","Outdoor"
"Addison, Daniel","FR-1",52.24,"SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","400","2018","Outdoor"
"Finley, Cameron","SO-2",52.49,"SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","400","2018","Outdoor"
"Addison, Daniel","FR-1",52.57,"Titan Twilight","May 5, 2018","Stag","400","2018","Outdoor"
"Schulz, Connor","FR-1",52.58,"SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","400","2018","Outdoor"
"Fernandez, Alisandro","SO-2",52.78,"SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","400","2018","Outdoor"
"Fernandez, Alisandro","SO-2",52.84,"SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","400","2018","Outdoor"
"Schulz, Connor","FR-1",52.96,"Claremont Classic","May 3, 2018","Stag","400","2018","Outdoor"
"Guillory, Matthew","JR-3",52.97,"Redlands Invitational","Mar 16, 2018","Stag","400","2018","Outdoor"
"Fernandez, Alisandro","SO-2",53.11,"SCIAC Multi-Dual #1","Mar 3, 2018","Stag","400","2018","Outdoor"
"Klain, Daniel","SO-2",53.12,"SCIAC Outdoor Track & Field Championships","Apr 27, 2018","Stag","400","2018","Outdoor"
"Schulz, Connor","FR-1",53.2,"SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","400","2018","Outdoor"
"Klain, Daniel","SO-2",53.26,"SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","400","2018","Outdoor"
"Finley, Cameron","SO-2",53.53,"Redlands Invitational","Mar 16, 2018","Stag","400","2018","Outdoor"
"Church, John","FR-1",53.6,"Titan Twilight","May 5, 2018","Stag","400","2018","Outdoor"
"Church, John","FR-1",53.81,"SCIAC Multi Dual #3 @ CMS","Apr 14, 2018","Stag","400","2018","Outdoor"
"Fernandez, Alisandro","SO-2",53.93,"SCIAC Multi-Dual #2 at Whittier","Mar 31, 2018","Stag","400","2018","Outdoor"
"Estrada, Justin","SO-2",54.53,"Redlands Invitational","Mar 16, 2018","Stag","400","2018","Outdoor"
"Schulz, Connor","FR-1",54.68,"Redlands Invitational","Mar 16, 2018","Stag","400","2018","Outdoor"
