"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Sundstrom, Leo","SO-2","4.71m","15' 5.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","PV","2023","Outdoor"
"Horan, John","SO-2","4.56m","14' 11.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.56m","14' 11.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.55m","14' 11""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.41m","14' 5.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","PV","2023","Outdoor"
"Horan, John","SO-2","4.41m","14' 5.5""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.40m","14' 5.25""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.40m","14' 5.25""","2023 Triton Invite (College/University)","Apr 7, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.37m","14' 4""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.30m","14' 1.25""","Redlands Invitational (Collegiate)","Mar 17, 2023","Stag","PV","2023","Outdoor"
"Horan, John","SO-2","4.26m","13' 11.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.26m","13' 11.75""","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.25m","13' 11.25""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.25m","13' 11.25""","2023 Triton Invite (College/University)","Apr 7, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.25m","13' 11.25""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.22m","13' 10""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.10m","13' 5.25""","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","PV","2023","Outdoor"
"Sundstrom, Leo","SO-2","4.10m","13' 5.25""","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","PV","2023","Outdoor"
"Horan, John","SO-2","4.08m","13' 4.5""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","PV","2023","Outdoor"
"Horan, John","SO-2","3.92m","12' 10.25""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","PV","2023","Outdoor"
"Horan, John","SO-2","3.78m","12' 4.75""","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","PV","2023","Outdoor"
