"Athlete","Year","Time","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Macdonald, Jeff","SR-4",21.79,"2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",-0.1,"Stag","200","2013","Outdoor"
"Macdonald, Jeff","SR-4",21.82,"2013 SCIAC Track & Field Championships","Apr 26, 2013",-0.1,"Stag","200","2013","Outdoor"
"Macdonald, Jeff","SR-4",21.92,"Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013",1.6,"Stag","200","2013","Outdoor"
"Macdonald, Jeff","SR-4",21.96,"2013 SCIAC Track & Field Championships","Apr 26, 2013",0.3,"Stag","200","2013","Outdoor"
"Macdonald, Jeff","SR-4",22.03,"SCIAC Quad Meet","Apr 6, 2013",-1.8,"Stag","200","2013","Outdoor"
"Macdonald, Jeff","SR-4",22.29,"35th SDSU Aztec Invitational","Mar 14, 2013",-1.6,"Stag","200","2013","Outdoor"
"Macdonald, Jeff","SR-4",22.34,"UCSD Opening Triangular","Feb 16, 2013",0.8,"Stag","200","2013","Outdoor"
"Macdonald, Jeff","SR-4",22.38,"Cal Tech SCIAC 3-Way","Mar 2, 2013",0.1,"Stag","200","2013","Outdoor"
"Schneider, Justin","FR-1",22.48,"2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",0.6,"Stag","200","2013","Outdoor"
"Weyerhaeuser, Jake","SR-4",22.92,"Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013",1.6,"Stag","200","2013","Outdoor"
"Weyerhaeuser, Jake","SR-4",22.94,"2013 SCIAC Track & Field Championships","Apr 26, 2013",0.6,"Stag","200","2013","Outdoor"
"Shannon, Will","FR-1",23.01,"Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013",1.6,"Stag","200","2013","Outdoor"
"Weyerhaeuser, Jake","SR-4",23.1,"2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",0.9,"Stag","200","2013","Outdoor"
"Shannon, Will","FR-1",23.19,"2013 SCIAC Track & Field Championships","Apr 26, 2013",0.3,"Stag","200","2013","Outdoor"
"Shannon, Will","FR-1",23.37,"SCIAC Quad Meet","Apr 6, 2013",-3.4,"Stag","200","2013","Outdoor"
"Weyerhaeuser, Jake","SR-4",23.41,"UCSD Opening Triangular","Feb 16, 2013",0.8,"Stag","200","2013","Outdoor"
"Weyerhaeuser, Jake","SR-4",23.49,"Cal Tech SCIAC 3-Way","Mar 2, 2013",0.5,"Stag","200","2013","Outdoor"
"Shannon, Will","FR-1",23.49,"UCSD Opening Triangular","Feb 16, 2013",0.8,"Stag","200","2013","Outdoor"
"Hansen, Kyle","SR-4",23.52,"UCSD Opening Triangular","Feb 16, 2013",0.8,"Stag","200","2013","Outdoor"
"Weyerhaeuser, Jake","SR-4",23.73,"35th SDSU Aztec Invitational","Mar 14, 2013",-1.6,"Stag","200","2013","Outdoor"
"Rojas, Christopher","FR-1",23.93,"2013 Pomona-Pitzer T&F Invite","Apr 13, 2013",0.3,"Stag","200","2013","Outdoor"
"Davis, Ari","SR-4",24.05,"35th SDSU Aztec Invitational","Mar 14, 2013",-0.5,"Stag","200","2013","Outdoor"
"Davis, Ari","SR-4",24.08,"UCSD Opening Triangular","Feb 16, 2013",0.8,"Stag","200","2013","Outdoor"
"Rojas, Christopher","FR-1",24.38,"SCIAC Quad Meet","Apr 6, 2013",-3.4,"Stag","200","2013","Outdoor"
"Rojas, Christopher","FR-1",24.41,"2013 SCIAC Track & Field Championships","Apr 26, 2013",0.9,"Stag","200","2013","Outdoor"
"Rojas, Christopher","FR-1",24.46,"UCSD Opening Triangular","Feb 16, 2013",0.8,"Stag","200","2013","Outdoor"
"Rojas, Christopher","FR-1",24.51,"Cal Tech SCIAC 3-Way","Mar 2, 2013",0.5,"Stag","200","2013","Outdoor"
"Thaker, Avi","FR-1",24.88,"UCSD Opening Triangular","Feb 16, 2013",0.8,"Stag","200","2013","Outdoor"
"Thaker, Avi","FR-1",24.91,"Cal Tech SCIAC 3-Way","Mar 2, 2013",0.5,"Stag","200","2013","Outdoor"
"Thaker, Avi","FR-1",25.07,"2013 SCIAC Track & Field Championships","Apr 26, 2013",0.3,"Stag","200","2013","Outdoor"
"Thaker, Avi","FR-1",25.18,"SCIAC Quad Meet","Apr 6, 2013",-1.1,"Stag","200","2013","Outdoor"
