"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Powell, Stephen","SO-2","12.85m","42' 2""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","12.79m","41' 11.5""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.68m","41' 7.25""","SCIAC Multi-Dual #3","Apr 16, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","12.65m","41' 6""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.62m","41' 5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.61m","41' 4.5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.59m","41' 3.75""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","12.58m","41' 3.25""","Rossi Relays","Feb 27, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.56m","41' 2.5""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.50m","41' 0.25""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.43m","40' 9.5""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","12.41m","40' 8.75""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.38m","40' 7.5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","12.36m","40' 6.75""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","12.33m","40' 5.5""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","12.30m","40' 4.25""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.27m","40' 3.25""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.26m","40' 2.75""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","12.24m","40' 2""","SCIAC Track & Field Championships","Apr 29, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","12.16m","39' 10.75""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","12.08m","39' 7.75""","SCIAC Multi-Dual #3","Apr 16, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","11.89m","39' 0.25""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","11.79m","38' 8.25""","Rossi Relays","Feb 27, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","11.79m","38' 8.25""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016","Stag","SP","2016","Outdoor"
"Rich, Alex","SR-4","11.77m","38' 7.5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","11.73m","38' 6""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Stag","SP","2016","Outdoor"
"Helou, Chad","FR-1","11.67m","38' 3.5""","Rossi Relays","Feb 27, 2016","Stag","SP","2016","Outdoor"
"Helou, Chad","FR-1","11.65m","38' 2.75""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","11.57m","37' 11.5""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Stag","SP","2016","Outdoor"
"Helou, Chad","FR-1","11.50m","37' 8.75""","Rossi Relays","Feb 27, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","11.48m","37' 8""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Stag","SP","2016","Outdoor"
"Helou, Chad","FR-1","11.34m","37' 2.5""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Stag","SP","2016","Outdoor"
"Helou, Chad","FR-1","11.31m","37' 1.25""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016","Stag","SP","2016","Outdoor"
"Powell, Stephen","SO-2","11.29m","37' 0.5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","SP","2016","Outdoor"
"Helou, Chad","FR-1","11.15m","36' 7""","Rossi Relays","Feb 27, 2016","Stag","SP","2016","Outdoor"
"Helou, Chad","FR-1","10.96m","35' 11.5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Stag","SP","2016","Outdoor"
