"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Macdonald, Jeff","",49.4,"SCIAC Championships","Apr 30, 2010","Stag","400","2010","Outdoor"
"Macdonald, Jeff","",49.45,"SCIAC Championships","Apr 30, 2010","Stag","400","2010","Outdoor"
"Macdonald, Jeff","",49.53,"Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","400","2010","Outdoor"
"Carroll, Michael","SO-2",49.55,"SCIAC Quad Meet","Apr 17, 2010","Stag","400","2010","Outdoor"
"Carroll, Michael","SO-2",49.81,"Cal/Nevada Collegiate Championship","Mar 27, 2010","Stag","400","2010","Outdoor"
"Carroll, Michael","SO-2",49.83,"4 Way Scoring Meet","Feb 20, 2010","Stag","400","2010","Outdoor"
"Hubbard, Jon","SR-4",49.89,"SCIAC Championships","Apr 30, 2010","Stag","400","2010","Outdoor"
"Hubbard, Jon","SR-4",50.14,"SCIAC Quad Meet","Apr 17, 2010","Stag","400","2010","Outdoor"
"Hubbard, Jon","SR-4",50.36,"SCIAC Championships","Apr 30, 2010","Stag","400","2010","Outdoor"
"Hubbard, Jon","SR-4",50.43,"Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","400","2010","Outdoor"
"Hubbard, Jon","SR-4",50.55,"Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","400","2010","Outdoor"
"Carroll, Michael","SO-2",50.62,"Spring Break Classic","Mar 20, 2010","Stag","400","2010","Outdoor"
"Davis, Ari","",50.67,"SCIAC Quad Meet","Apr 17, 2010","Stag","400","2010","Outdoor"
"Vignos, Jeff","",50.81,"Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","400","2010","Outdoor"
"Davis, Ari","",51.06,"SCIAC Championships","Apr 30, 2010","Stag","400","2010","Outdoor"
"Pittman, Ryan","SR-4",51.43,"Claremont Classic Multi","May 13, 2010","Stag","400","2010","Outdoor"
"Davis, Ari","",51.45,"Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","400","2010","Outdoor"
"Hubbard, Jon","SR-4",51.46,"4 Way Scoring Meet","Feb 20, 2010","Stag","400","2010","Outdoor"
"Davis, Ari","",51.57,"2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Stag","400","2010","Outdoor"
"Davis, Ari","",51.61,"4 Way Scoring Meet","Feb 20, 2010","Stag","400","2010","Outdoor"
"Macdonald, Jeff","",51.66,"Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","400","2010","Outdoor"
"Kunselman, Shane","",51.83,"2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Stag","400","2010","Outdoor"
"Davis, Ari","",51.88,"Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","400","2010","Outdoor"
"Pittman, Ryan","SR-4",52.01,"CSUN Multi's","Mar 18, 2010","Stag","400","2010","Outdoor"
"Hubbard, Jon","SR-4",52.02,"Spring Break Classic","Mar 20, 2010","Stag","400","2010","Outdoor"
"Davis, Ari","",52.26,"Spring Break Classic","Mar 20, 2010","Stag","400","2010","Outdoor"
"Olmsted, Dan","JR-3",52.41,"4 Way Scoring Meet","Feb 20, 2010","Stag","400","2010","Outdoor"
"Hallett, Austin","SO-2",53.38,"SCIAC Championships","Apr 30, 2010","Stag","400","2010","Outdoor"
"Hallett, Austin","SO-2",53.7,"2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Stag","400","2010","Outdoor"
"Hallett, Austin","SO-2",53.79,"SCIAC Quad Meet","Apr 17, 2010","Stag","400","2010","Outdoor"
"Weaver, Ryan","JR-3",53.8,"Spring Break Classic","Mar 20, 2010","Stag","400","2010","Outdoor"
"Kunselman, Shane","",54.26,"4 Way Scoring Meet","Feb 20, 2010","Stag","400","2010","Outdoor"
"Hallett, Austin","SO-2",54.45,"Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","400","2010","Outdoor"
"Boone, Ryan","FR-1",54.46,"Redlands-CMS-CLU-CIT Quad Meet","Apr 3, 2010","Stag","400","2010","Outdoor"
"Boone, Ryan","FR-1",54.6,"SCIAC Quad Meet","Apr 17, 2010","Stag","400","2010","Outdoor"
"Boone, Ryan","FR-1",54.71,"Cal Lu - CMS - La Verne - Whittier","Mar 6, 2010","Stag","400","2010","Outdoor"
"Boone, Ryan","FR-1",54.87,"SCIAC Championships","Apr 30, 2010","Stag","400","2010","Outdoor"
"Boone, Ryan","FR-1",54.93,"2010 Pomona-Pitzer Track & Field Invite (Invited Colleges)","Apr 10, 2010","Stag","400","2010","Outdoor"
"Boone, Ryan","FR-1",55.19,"Spring Break Classic","Mar 20, 2010","Stag","400","2010","Outdoor"
"Boone, Ryan","FR-1",55.36,"4 Way Scoring Meet","Feb 20, 2010","Stag","400","2010","Outdoor"
