"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Heffernan, Grant","SR-4","48.39m","158' 9""","2011 Pomona-Pitzer Invite","Apr 9, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","45.93m","150' 8""","2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","45.75m","150' 1""","Univ. of Redlands SCIAC Quad","Apr 2, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","45.11m","148' 0""","2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","45.02m","147' 8""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","44.71m","146' 8""","Cal/Nevada Collegiate Championship","Mar 26, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","44.64m","146' 5""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","44.58m","146' 3""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","44.30m","145' 4""","SCIAC Quad #1 at CMS","Mar 5, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","44.22m","145' 1""","Northridge Invitational","Mar 12, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","44.11m","144' 9""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","44.10m","144' 8""","2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","DT","2011","Outdoor"
"Heffernan, Grant","SR-4","43.09m","141' 4""","2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","DT","2011","Outdoor"
"Mann, Mark","FR-1","37.08m","121' 8""","Univ. of Redlands SCIAC Quad","Apr 2, 2011","Stag","DT","2011","Outdoor"
"Mann, Mark","FR-1","36.72m","120' 6""","2011 Pomona-Pitzer Invite","Apr 9, 2011","Stag","DT","2011","Outdoor"
"Mann, Mark","FR-1","36.29m","119' 1""","SCIAC Quad #1 at CMS","Mar 5, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","36.01m","118' 2""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","35.57m","116' 8""","UC-Irvine Spring Break Invite","Mar 19, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","35.17m","115' 5""","Rossi Relays","Feb 26, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","34.52m","113' 3""","2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","34.51m","113' 3""","2011 Pomona-Pitzer Invite","Apr 9, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","34.43m","112' 11""","2011 SCIAC Track & Field Championships","Apr 29, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","34.14m","112' 0""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","34.11m","111' 11""","Univ. of Redlands SCIAC Quad","Apr 2, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","34.05m","111' 8""","Northridge Invitational","Mar 12, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","33.44m","109' 8""","UC-Irvine Spring Break Invite","Mar 19, 2011","Stag","DT","2011","Outdoor"
"Mann, Mark","FR-1","33.14m","108' 9""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","33.00m","108' 3""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Mann, Mark","FR-1","32.81m","107' 8""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","32.18m","105' 7""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Mann, Mark","FR-1","31.24m","102' 6""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","30.03m","98' 6""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011","Stag","DT","2011","Outdoor"
"Hobbs, Nicholas","","29.19m","95' 9""","SCIAC Quad #1 at CMS","Mar 5, 2011","Stag","DT","2011","Outdoor"
