"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Jackson, Chris","FR-1",50.31,"2014 SCIAC Quad Meet","Mar 29, 2014","Stag","400","2014","Outdoor"
"Jackson, Chris","FR-1",50.42,"2014 SCIAC T&F Championships","May 3, 2014","Stag","400","2014","Outdoor"
"Jackson, Chris","FR-1",50.84,"SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","400","2014","Outdoor"
"Jackson, Chris","FR-1",50.93,"2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Stag","400","2014","Outdoor"
"Jackson, Chris","FR-1",51.13,"2014 SCIAC T&F Championships","May 3, 2014","Stag","400","2014","Outdoor"
"Jackson, Chris","FR-1",51.14,"Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","400","2014","Outdoor"
"Boggess, Michael","FR-1",51.36,"Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","400","2014","Outdoor"
"Boggess, Michael","FR-1",51.37,"2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","400","2014","Outdoor"
"Boggess, Michael","FR-1",51.42,"2014 SCIAC T&F Championships","May 3, 2014","Stag","400","2014","Outdoor"
"Jackson, Chris","FR-1",51.53,"2014 Pomona-Pitzer T&F Invite (College/Univ)","Apr 12, 2014","Stag","400","2014","Outdoor"
"Boggess, Michael","FR-1",52.09,"2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Stag","400","2014","Outdoor"
"Boggess, Michael","FR-1",53.01,"2014 SCIAC Quad Meet","Mar 29, 2014","Stag","400","2014","Outdoor"
"Jackson, Chris","FR-1",53.34,"UNLV Randall Cunningham Initational","Mar 21, 2014","Stag","400","2014","Outdoor"
"Berrueta, Tommy","FR-1",53.72,"2014 SCIAC T&F Championships","May 3, 2014","Stag","400","2014","Outdoor"
"Stashko, Connor","FR-1",54.02,"Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","400","2014","Outdoor"
"Berrueta, Tommy","FR-1",54.17,"Cal Lutheran/CMS/La Verne/Occidental","Mar 8, 2014","Stag","400","2014","Outdoor"
"Berrueta, Tommy","FR-1",54.19,"SCIAC Multi Duals Meet #3","Apr 19, 2014","Stag","400","2014","Outdoor"
"Stashko, Connor","FR-1",54.94,"2014 Pomona-Pitzer T&F All Comers","Feb 15, 2014","Stag","400","2014","Outdoor"
"Berrueta, Tommy","FR-1",55.67,"UNLV Randall Cunningham Initational","Mar 21, 2014","Stag","400","2014","Outdoor"
