"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Kroll, Jackie","SO-2","33.68m","110' 6""","SCIAC Quad Meet","Apr 6, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","33.46m","109' 9""","Rossi Relays","Feb 23, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","33.42m","109' 8""","SCIAC Quad Meet","Apr 6, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","33.04m","108' 5""","UCSD Opening Triangular","Feb 16, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","32.93m","108' 0""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","32.49m","106' 7""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","32.07m","105' 2""","SCIAC Quad Meet","Apr 6, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","31.96m","104' 10""","SCIAC Quad Meet","Apr 6, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","31.59m","103' 8""","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","31.44m","103' 2""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","31.43m","103' 1""","35th SDSU Aztec Invitational","Mar 14, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","31.31m","102' 9""","SCIAC Quad Meet","Apr 6, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","31.29m","102' 8""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","31.16m","102' 3""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","31.10m","102' 0""","Cal-Nevada Championships","Mar 29, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","30.96m","101' 7""","Rossi Relays","Feb 23, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","30.35m","99' 7""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","30.21m","99' 1""","Cal-Nevada Championships","Mar 29, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","30.20m","99' 1""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","29.87m","98' 0""","Rossi Relays","Feb 23, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","29.67m","97' 4""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","29.54m","96' 11""","35th SDSU Aztec Invitational","Mar 14, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","29.26m","96' 0""","Rossi Relays","Feb 23, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","29.11m","95' 6""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","JT","2013","Outdoor"
"Kroll, Jackie","SO-2","29.10m","95' 6""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","29.04m","95' 3""","35th SDSU Aztec Invitational","Mar 14, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","28.91m","94' 10""","35th SDSU Aztec Invitational","Mar 14, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","28.79m","94' 5""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","28.55m","93' 8""","Rossi Relays","Feb 23, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","27.24m","89' 4""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","JT","2013","Outdoor"
"Colton, Reny","SR-4","26.07m","85' 6""","SCIAC Quad Meet","Apr 6, 2013","Athena","JT","2013","Outdoor"
"Huang, Koko","SR-4","24.98m","81' 11""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","JT","2013","Outdoor"
"Huang, Koko","SR-4","23.07m","75' 8""","Rossi Relays","Feb 23, 2013","Athena","JT","2013","Outdoor"
"Huang, Koko","SR-4","22.22m","72' 11""","UCSD Opening Triangular","Feb 16, 2013","Athena","JT","2013","Outdoor"
"Ristig, Erin","SO-2","21.66m","71' 1""","UCSD Opening Triangular","Feb 16, 2013","Athena","JT","2013","Outdoor"
"Huang, Koko","SR-4","19.30m","63' 4""","Rossi Relays","Feb 23, 2013","Athena","JT","2013","Outdoor"
