"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Hobbs, Nicholas","JR-3","14.15m","46' 5.25""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","SP","2013","Outdoor"
"Perrella, Sam","SO-2","14.00m","45' 11.25""","Azusa Pacific Last Chance Qualifier","May 11, 2013","Stag","SP","2013","Outdoor"
"Perrella, Sam","SO-2","13.96m","45' 9.75""","Azusa Pacific Last Chance Qualifier","May 11, 2013","Stag","SP","2013","Outdoor"
"Perrella, Sam","SO-2","13.94m","45' 9""","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Stag","SP","2013","Outdoor"
"Perrella, Sam","SO-2","13.78m","45' 2.5""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","SP","2013","Outdoor"
"Hobbs, Nicholas","JR-3","13.62m","44' 8.25""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","SP","2013","Outdoor"
"Hobbs, Nicholas","JR-3","13.59m","44' 7""","Redlands Invitational","Mar 15, 2013","Stag","SP","2013","Outdoor"
"Hobbs, Nicholas","JR-3","13.57m","44' 6.25""","SCIAC Quad Meet","Apr 6, 2013","Stag","SP","2013","Outdoor"
"Perrella, Sam","SO-2","13.57m","44' 6.25""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","SP","2013","Outdoor"
"Hobbs, Nicholas","JR-3","13.54m","44' 5.25""","2013 SCIAC Track & Field Championships","Apr 26, 2013","Stag","SP","2013","Outdoor"
"Perrella, Sam","SO-2","13.49m","44' 3.25""","Redlands Invitational","Mar 15, 2013","Stag","SP","2013","Outdoor"
"Hobbs, Nicholas","JR-3","13.49m","44' 3.25""","Rossi Relays","Feb 23, 2013","Stag","SP","2013","Outdoor"
"Hobbs, Nicholas","JR-3","13.44m","44' 1.25""","Cal Tech SCIAC 3-Way","Mar 2, 2013","Stag","SP","2013","Outdoor"
"Hobbs, Nicholas","JR-3","13.39m","43' 11.25""","SCIAC Quad Meet","Apr 6, 2013","Stag","SP","2013","Outdoor"
"Perrella, Sam","SO-2","13.31m","43' 8""","SCIAC Quad Meet","Apr 6, 2013","Stag","SP","2013","Outdoor"
