"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Blum, Bridget","SR-4","16:53.75","Occidental Distance Carnival Spring Break Classic","Mar 11, 2016","Athena","5000","2016","Outdoor"
"Blum, Bridget","SR-4","16:56.93","Bryan Clay Invitational","Apr 14, 2016","Athena","5000","2016","Outdoor"
"Blum, Bridget","SR-4","17:19.70","NCAA Division III Outdoor Track & Field Championships","May 26, 2016","Athena","5000","2016","Outdoor"
"Blum, Bridget","SR-4","17:34.68","SCIAC Track & Field Championships","Apr 29, 2016","Athena","5000","2016","Outdoor"
"Blum, Bridget","SR-4","17:46.45","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","5000","2016","Outdoor"
"McKillop, Bryn","SO-2","17:53.61","SCIAC Track & Field Championships","Apr 29, 2016","Athena","5000","2016","Outdoor"
"McKillop, Bryn","SO-2","18:13.89","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","5000","2016","Outdoor"
"Martin, Malea","FR-1","18:29.27","SCIAC Track & Field Championships","Apr 29, 2016","Athena","5000","2016","Outdoor"
"Fuelling, Meghan","SR-4","18:32.50","SCIAC Track & Field Championships","Apr 29, 2016","Athena","5000","2016","Outdoor"
"Broderick, Laura","SO-2","18:35.81","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","5000","2016","Outdoor"
"Maslan, Nicki","SR-4","18:40.73","SCIAC Track & Field Championships","Apr 29, 2016","Athena","5000","2016","Outdoor"
"Marsh, Natalie","FR-1","18:48.19","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","5000","2016","Outdoor"
"Shepard, Anna","JR-3","18:52.22","SCIAC Track & Field Championships","Apr 29, 2016","Athena","5000","2016","Outdoor"
"Maslan, Nicki","SR-4","18:52.92","Occidental Distance Carnival Spring Break Classic","Mar 11, 2016","Athena","5000","2016","Outdoor"
"Marsh, Natalie","FR-1","19:06.98","Occidental Distance Carnival Spring Break Classic","Mar 11, 2016","Athena","5000","2016","Outdoor"
"Broderick, Laura","SO-2","19:17.74","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","5000","2016","Outdoor"
"Riley, Amanda","FR-1","19:19.11","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","5000","2016","Outdoor"
"Fuelling, Meghan","SR-4","19:19.15","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","5000","2016","Outdoor"
"Shepard, Anna","JR-3","19:21.26","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","5000","2016","Outdoor"
"Abruzzo, Sondra","FR-1","19:23.52","SCIAC Track & Field Championships","Apr 29, 2016","Athena","5000","2016","Outdoor"
"Riley, Amanda","FR-1","19:23.78","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","5000","2016","Outdoor"
"Broderick, Laura","SO-2","19:24.70","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","5000","2016","Outdoor"
"Martin, Malea","FR-1","19:33.53","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","5000","2016","Outdoor"
"Martin, Malea","FR-1","19:44.92","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","5000","2016","Outdoor"
"Brookshire, Rae","SR-4","19:45.26","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","5000","2016","Outdoor"
"Fuelling, Meghan","SR-4","19:45.77","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","5000","2016","Outdoor"
"Abruzzo, Sondra","FR-1","19:49.40","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","5000","2016","Outdoor"
"Martin, Malea","FR-1","19:51.00","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","5000","2016","Outdoor"
"Huen, Melanie","SR-4","19:53.85","SCIAC Track & Field Championships","Apr 29, 2016","Athena","5000","2016","Outdoor"
"Huen, Melanie","SR-4","19:58.61","Occidental Distance Carnival Spring Break Classic","Mar 11, 2016","Athena","5000","2016","Outdoor"
"Shepard, Anna","JR-3","20:00.76","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","5000","2016","Outdoor"
"Martin, Malea","FR-1","20:03.05","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","5000","2016","Outdoor"
"Huen, Melanie","SR-4","20:04.47","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","5000","2016","Outdoor"
"Msall, Matilda","FR-1","20:05.24","Occidental Distance Carnival Spring Break Classic","Mar 11, 2016","Athena","5000","2016","Outdoor"
"Msall, Matilda","FR-1","20:24.77","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016","Athena","5000","2016","Outdoor"
"Abruzzo, Sondra","FR-1","21:00.74","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016","Athena","5000","2016","Outdoor"
"Snider, Leah","SR-4","22:43.16","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016","Athena","5000","2016","Outdoor"
"Snider, Leah","SR-4","23:33.30","SCIAC Multi-Dual #3","Apr 16, 2016","Athena","5000","2016","Outdoor"
